 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F555W
 -0.1605 -0.1043 -0.0582 -0.0190  0.0151  0.0442  0.0673  0.0834  0.0918  0.0916
 -3.5984 -3.1465 -2.7941 -2.5246 -2.3286 -2.1953 -2.0912 -1.9300 -1.7307 -1.5495
 -1.3959 -1.2635 -1.1442 -1.0338 -0.9317 -0.7139 -0.5460 -0.4165 -0.3139 -0.2311
 -0.1644 -0.1113 -0.0689 -0.0335 -0.0028  0.0238  0.0462  0.0632  0.0735  0.0761
  0.0702
 -3.7831 -3.2810 -2.8739 -2.5531 -2.3032 -2.1106 -1.9593 -1.8372 -1.7229 -1.5797
 -1.4200 -1.2786 -1.1570 -1.0465 -0.9438 -0.7226 -0.5502 -0.4175 -0.3139 -0.2318
 -0.1670 -0.1166 -0.0775 -0.0462 -0.0197  0.0034  0.0228  0.0388  0.0503  0.0558
  0.0529
 -3.9988 -3.4576 -3.0064 -2.6365 -2.3420 -2.1098 -1.9253 -1.7723 -1.6402 -1.5240
 -1.4133 -1.2936 -1.1709 -1.0599 -0.9570 -0.7332 -0.5560 -0.4192 -0.3132 -0.2308
 -0.1671 -0.1187 -0.0827 -0.0555 -0.0337 -0.0151  0.0007  0.0138  0.0243  0.0305
  0.0311
 -4.2127 -3.6615 -3.1849 -2.7758 -2.4364 -2.1636 -1.9462 -1.7700 -1.6215 -1.4902
 -1.3722 -1.2657 -1.1657 -1.0682 -0.9721 -0.7490 -0.5671 -0.4252 -0.3154 -0.2310
 -0.1670 -0.1196 -0.0856 -0.0619 -0.0446 -0.0310 -0.0199 -0.0106 -0.0032  0.0019
  0.0036
 -4.4180 -3.8688 -3.3819 -2.9516 -2.5783 -2.2654 -2.0107 -1.8051 -1.6367 -1.4937
 -1.3671 -1.2529 -1.1492 -1.0553 -0.9693 -0.7649 -0.5809 -0.4337 -0.3193 -0.2316
 -0.1659 -0.1183 -0.0854 -0.0640 -0.0507 -0.0421 -0.0363 -0.0318 -0.0286 -0.0266
 -0.0253
 -4.6148 -4.0794 -3.5774 -3.1416 -2.7502 -2.4093 -2.1192 -1.8796 -1.6838 -1.5216
 -1.3838 -1.2626 -1.1536 -1.0548 -0.9486 -0.7809 -0.5974 -0.4447 -0.3249
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F555W
 -3.8720 -3.4445 -3.0934 -2.8112 -2.5420 -2.3053 -2.0988 -1.9136 -1.7427 -1.5965
 -1.4587 -1.3303 -1.2119 -1.1035 -1.0044 -0.7926 -0.6174 -0.4713 -0.3504
 -3.9255 -3.4840 -3.1003 -2.7809 -2.5104 -2.2653 -2.0542 -1.8674 -1.6956 -1.5480
